latitude	PM2.5	NOx	PM10	C2H3NO5	CH4	longitude	Pb	TEMP	NH3	SO2	O3	CO	PAHs	H2CO	PRES	warning	CFCs
34.08565	8.70809	7.10610	8.43016	0.65077	6.86095	74.80555	24.54681	23.58450	7.80636	6.76851	11.09657	4.73772	7.85345	59.62217	1073.45582	1.00000	64.25330
-34.64966	10.57296	8.53108	7.55902	0.31641	10.35035	-58.38341	76.89765	26.06556	8.35725	9.06105	9.02460	8.75624	8.16884	49.27146	1152.17434	1.00000	68.53953
14.53767	5.79999	6.77967	8.54612	0.75115	6.50619	46.83187	52.89909	14.89480	8.86043	7.59977	10.03701	7.52085	6.49849	49.48589	1118.34252	0.00000	67.31371
37.56667	9.50731	9.09191	9.26092	1.36093	7.87667	140.11667	50.23507	-4.55266	7.76847	8.33622	12.07530	5.34600	6.54456	15.02678	1077.42467	1.00000	62.09888
39.96348	4.25624	9.56837	12.15544	22.19352	6.55289	-4.83076	38.88974	32.08838	11.28136	6.35677	11.04412	9.61525	7.38691	43.42954	1177.87262	1.00000	69.60168
27.71809	8.58177	7.72357	4.92209	0.22672	7.65543	-82.35176	63.55686	8.91686	10.40216	5.10152	11.11171	7.70700	8.09116	63.17868	1194.99263	0.00000	62.56673
50.76306	10.61100	7.59396	7.55479	0.28713	8.75242	-1.29772	64.20627	21.31236	6.30456	6.01962	11.86019	3.96727	8.09201	35.30084	1084.45780	1.00000	70.87088
37.49073	8.52658	6.90706	6.90759	0.22634	7.35263	-2.77259	48.82003	14.48561	9.89670	6.24086	9.76051	8.55191	8.41659	56.12731	1121.85457	0.00000	94.72229
4.94273	8.00589	7.68233	7.45695	0.37972	7.24586	15.87735	60.57091	6.97423	5.19669	9.08288	8.30533	10.00801	8.71942	51.80564	1193.47185	1.00000	71.65011
38.96667	11.63391	7.21658	6.22995	0.11937	8.62952	-0.18333	32.88579	13.41411	10.26082	5.64103	9.01495	9.57775	8.25935	53.65250	1074.00703	0.00000	70.49673
47.80527	8.45080	7.68632	7.09749	0.35133	8.38116	-122.24064	50.11012	5.39194	8.55341	7.89290	9.21952	7.89017	7.69427	64.51101	1130.88293	1.00000	66.00078
50.09019	4.73273	7.96145	11.40638	10.50333	8.33907	8.4493	21.06589	13.49898	13.39723	9.42438	11.06065	9.17702	8.12929	67.31902	1093.34507	1.00000	77.93832
-7.60361	6.51330	9.04060	7.90005	0.34375	6.43791	37.00438	44.49887	4.44046	7.76766	9.37681	8.92297	11.08391	8.70959	56.85045	1142.10903	1.00000	79.58804
34.31	8.27309	8.97861	7.77441	0.50437	7.19266	-2.16	35.62147	7.58019	8.11503	7.71759	9.66082	8.01192	9.94849	53.71331	1060.89893	1.00000	87.67994
44.27804	8.43675	8.36741	10.23357	3.40553	8.41799	-88.27205	50.55990	22.93526	12.54058	10.59718	8.92197	8.64186	7.31307	42.53036	1139.92760	1.00000	70.89380
17.06542	7.53024	8.08267	8.46984	0.71327	9.43711	-96.72365	45.42290	9.92234	9.43987	11.02853	9.77283	9.71825	7.76094	49.63936	1178.88440	1.00000	79.31369
12.25282	8.63357	8.17883	11.62002	13.06475	8.08061	79.41727	70.55971	24.73746	12.30448	9.49417	10.44074	7.77275	7.89338	46.71734	1132.53363	1.00000	74.96748
31.20176	9.72416	8.12471	5.12890	0.07033	9.23812	29.91582	61.31341	11.36688	5.81665	6.21521	7.47312	7.30835	8.50923	31.62467	1064.85486	1.00000	64.24855
46.18396	8.57258	8.97301	5.14605	0.22480	8.39304	6.10237	66.71103	35.49728	7.23804	8.32331	5.71174	5.09099	7.28324	56.66341	1187.02277	0.00000	76.40839
35.74788	6.82001	7.46483	7.22780	0.30034	7.57175	-95.36969	39.35826	19.64515	9.20295	8.62017	4.60073	6.93114	7.18878	33.82709	1062.11190	0.00000	65.68400
36.75965	10.05003	9.93733	8.81336	0.88090	8.35016	137.36215	44.38923	9.51559	10.12121	11.91674	8.55313	7.75496	8.88391	59.88431	1163.72633	1.00000	79.46300
51.30001	4.66356	11.38224	9.93056	2.47524	9.37883	13.10984	45.01240	6.35034	6.70460	11.61082	7.78071	8.87212	9.14897	42.23248	1180.61679	0.00000	63.21053
10.61285	8.20177	7.06321	10.88157	6.28737	8.84896	12.19458	42.24741	30.18937	10.68473	9.72504	8.92944	6.77752	8.11844	52.74132	1086.23944	1.00000	66.86583
-44.39672	9.94558	9.51918	5.58606	0.23265	6.87356	171.25364	48.43210	16.82047	6.00156	6.82637	7.74782	7.31460	6.50612	57.93679	1172.82962	1.00000	72.09487
40.42386	7.34839	7.81735	4.56202	0.19226	9.23348	-3.53261	60.92273	-1.09872	5.94847	9.60317	7.53285	3.98111	8.45964	42.38157	1084.48084	0.00000	82.76219
25.6439	7.86847	7.36798	8.11750	0.59395	8.27128	77.9129	61.06863	12.28613	7.86873	6.13996	9.86235	3.81620	7.11449	56.82629	1125.27173	1.00000	79.47508
48.98693	7.23571	6.31209	9.34212	1.41909	7.21890	2.44892	50.53624	1.39642	9.69945	11.62887	11.06061	8.12628	7.16445	24.79257	1122.04296	1.00000	69.28029
20.14298	4.80622	7.30558	10.98016	6.92105	7.14276	-77.43532	61.60579	9.84744	14.71465	9.97634	9.79453	9.88450	6.31202	16.27095	1156.62408	1.00000	67.10816
13.56667	5.74499	6.31122	7.73844	0.33360	8.26119	-15.6	52.92447	0.52296		9.66209	9.05428	10.18175	8.04257	61.40156	1065.58757	1.00000	71.65998
60.02427	6.72880	5.91485	9.24110	1.41329	7.75476	30.28491	46.88285	36.51870	9.20322	11.03031	11.76408	9.19267	8.99167	38.98287	1179.73373	1.00000	70.83647
-24.19436	10.28840	6.99679	7.30644	0.38251	8.03102	29.00974	66.47070	1.09814	5.40100	4.90387	11.50661	4.02569	9.71848	57.66093	1096.75191	1.00000	61.99357
41.27194	10.21210	9.16425	4.27832	0.25075	7.10925	123.17306	59.22169	3.45943	6.38097	6.28109	7.48133	7.63951	7.47570	47.32447	1133.59099	1.00000	75.94932
43.54072	11.19090	7.33626	6.23770	0.23530	8.96907	-116.56346	44.75067	8.58527	4.15930	5.98022	9.76979	7.30757	8.58792	46.78507	1067.89363	1.00000	74.69724
42.93369	8.23649	7.68515	6.47482	0.21014	9.94003	-72.27814	35.38782	8.74492	9.35358	6.86465	9.64221	6.08039	7.72041	40.84017	1112.94432	1.00000	69.17576
40.85158	10.54559	7.82995	5.24889	0.16675	7.02891	122.74754	61.13098	26.12676	5.59679	5.12697	10.07610	7.39403	8.01786	56.01796	1160.60426	1.00000	68.76436
6.95194	9.37713	8.57990	3.79149	0.21868	8.27539	121.96361	69.89944	13.09507	9.45017	5.61079	11.20964	9.14698	7.96859	39.07983	1134.48314	1.00000	69.11791
36.6009	5.12309	9.17894	6.53934	0.20474	7.76550	126.665	60.85439	13.77423	9.12752	10.01275	6.91487	7.39932	8.72552	78.08997	1176.54314	0.00000	70.39750
50.11861	6.97861	7.36085	4.91622	0.20010	8.82904	-5.53715	37.68366	24.61483	8.44119	6.10561	11.84386	7.93857	7.54323	62.94397	1195.99576	0.00000	75.72739
10.22677	10.53476	6.96514	6.46317	0.33409	6.78076	-67.33122	71.15554	27.18520	3.97149	3.94374	10.88448	6.61425	7.75172	57.42730	1192.89440	1.00000	73.75867
50.9803	7.21784	8.88700	10.15011	3.19063	7.59029	11.32903	50.83959	23.72996	9.39927	9.56816	11.20059	8.85343	8.67082	60.63449	1058.34968	1.00000	70.77140
33.93113	9.47410	8.41462	6.35937	0.15796	7.10490	-117.54866	48.45834	16.50227	8.74819	7.83347	9.74507	9.34622	6.77509	50.61243	1162.40231	0.00000	73.69780
6.15038	5.61653	11.12941	5.19043	0.05740	7.80716	6.83042	47.48167	16.37998	11.43862	9.98550	5.07427	5.31605	6.27024	42.91679	1164.38823	0.00000	63.96451
41.27621	8.63186	7.69595	8.72569	0.80431	7.78917	-72.86843	43.75767	2.24007	7.40738	10.60375	9.91331	8.19212	6.17796	73.69475	1157.28144	1.00000	81.08540
46.23899	8.67960	8.55717	6.80517	0.33236	8.58752	-63.13414	22.53477	29.10607	6.01850	5.48731	8.96275	6.51862	8.19534	62.53611	1167.53030	1.00000	60.85616
16.06213	7.18329	8.31738	9.90127	2.46622	7.42208	76.0586	81.39207	15.66257	10.93175	10.00380	11.47264	10.10186	9.49405	29.34799	1083.19815	1.00000	76.04563
11.8659	6.91607	7.72753	7.22915	0.27207	9.18560	34.3869	54.06456	7.38848	8.41338	9.86752	6.51322	7.33892	7.54444	12.50493	1119.28217	0.00000	72.13151
0.46005	6.17808	9.16331	8.54065	0.79232	7.76882	34.11169	58.88461	4.97645	7.41344	10.66240	6.98589	8.51125	7.39719	72.66500	1076.09415	0.00000	80.32375
-1.6	7.61541	6.27435	7.13322	0.27502	9.09047	103.61667	53.14355	-7.38136	7.01516	8.42909	5.82324	7.38033	8.52379	35.67023	1104.14589	0.00000	76.50743
53.59782	9.73491	7.49057	7.04285	0.23628	8.17506	34.33825	42.79082	19.19587	6.52574	7.53624	9.28083	7.03597	8.11728	31.71200	1064.57479	1.00000	72.38567
-8.76194	6.88335	8.53605	8.14792	0.44723	9.42975	-63.90389	39.08449	12.89258	9.26320	8.04009	8.72335	7.28344	7.58770	62.03948	1196.08208	1.00000	71.84459
53.7446	10.85447	7.56897	7.12133	0.31245	8.75419	-0.33525	47.11437	22.27235	5.41071	7.46704	10.35981	7.53959	7.40206	48.86006	1104.32915	1.00000	74.43105
40.72371	6.50740	7.46879	8.61044	0.70950	6.98635	-73.95097	56.49270	16.24754	6.48256	8.23676	9.84832	10.45520	7.59482	27.55727	1090.26646	1.00000	84.15180
15.45144	4.72510	8.36641	9.94018	2.59768	9.00697	78.14797	31.74161	13.33786	10.11383	8.26220	9.91893	10.64741	6.51694	61.65958	1157.99302	1.00000	70.17414
45.9836	8.32639	8.72005	6.21429	0.13367	9.60399	12.70038	32.42898	19.75549	4.28353	8.85781	8.13143	6.80960	6.27170	57.27172	1098.54333	0.00000	87.70245
52.47774	9.94848	9.07307	7.73488	0.39472	7.58264	10.5511	38.38414	9.68677	9.48288	6.66427	8.34185	10.40793	9.24165	48.87166	1143.26571	0.00000	73.56525
35.20889	8.10791	8.45238	7.65540	0.31379		111.73861	53.89469	6.57982	7.60279	7.89681	9.07971	10.61090	8.20027	53.89383	1069.30238	0.00000	67.35666
43.1122	10.49341	6.39194	5.51953	0.08014	8.10574	12.38878	74.32967	30.94046	6.98386	8.16666	8.23570	8.19829	7.54706	39.90101	1091.22940	1.00000	82.43833
28.15112	9.04094	8.83871	5.50745	0.16640	9.55262	-82.46148	58.56108	-17.34806	6.50241	4.19950	9.47104	6.17028	7.17299	23.18761	1147.34556	1.00000	74.10862
46.75451	7.73269	7.82954	6.53742	0.13406	8.90752	33.34864	73.88880	24.70281	8.16976	8.60689	9.10552	11.74104	8.53243	51.97476	1054.73297	1.00000	71.88772
28.71271	10.06852	8.82012	7.16961	0.31407	8.87636	77.656	72.65654	19.28392	8.22128	8.99390	10.24265	7.23143	5.75462	69.71560	1061.52322	1.00000	70.77149
9.15093	8.50516	7.09052	6.81210	0.11539	9.02636	-79.62098	55.34519	15.62185	6.94756	6.08038	9.24681	6.77000	7.90830	40.82752	1067.89897	1.00000	72.99857
49.07866	8.01541	8.01197	7.91870	0.44037	7.11286	30.96755	67.32089	2.38528	10.53929	6.37684	9.30210	8.09478	8.66961	31.36543	1087.86859	0.00000	67.65962
42.8334	8.53145	8.12014	8.55303	0.72908	9.70461	-80.38297	40.57620	24.95264	9.07462	9.85711	8.22033	9.72659	8.24538	47.79610	1062.68030	0.00000	65.34252
42.819	11.22221	8.05130	8.12984	0.49975	7.61997	47.1192	42.65899	10.66121	10.36366	5.61286	8.30194	8.69748	6.87357	46.88555	1071.94004	0.00000	81.30551
52.57583	7.75995	9.00077	4.96927	0.19268	10.74124	6.61944	26.68169	26.15428	7.06400	8.46226	6.76556	5.56923	9.90254	40.98352	1092.05431	0.00000	79.01593
-28.44917	9.96654	7.67071	6.45359	0.30008	9.01921	-52.2	61.30588	-10.11657	9.38658	8.86039	8.58248	11.03684	6.87507	55.42497	1185.10502	1.00000	77.37834
45.99194	6.17552	7.24783	10.27714	3.64491	8.85908	29.41824	52.83314	30.56850	11.86204	7.97519	6.02394	9.25908	6.84939	37.11404	1199.95585	1.00000	69.24468
6.25947	7.70592	8.22025	6.21261	0.18878	10.40617	102.05461	63.77876	9.48792	4.17929	10.80242	9.34003	7.37925	8.22437	47.25530	1189.62266	0.00000	75.35363
41.50343	7.94638	8.03263	8.64360	0.77886	9.15643	-74.01042	59.21322	27.05273	7.46833	7.19027	9.90810	5.32436	7.14444	56.45371	1136.88180	1.00000	79.53862
-22.57306	8.90257	9.18263	9.55629	1.79402	7.19492	-47.1725	40.59656	12.17190	6.16049	9.43287	7.99779	10.96553	7.94908	55.46790	1113.06528	0.00000	88.05217
38.96667	10.50850	7.34892	5.67641	0.07663	8.40569	-0.18333	40.95783	17.64112	6.51201	5.92343	10.16916	6.67490	9.87859	46.34142	1111.69319	1.00000	72.40208
15.73628	5.38043	7.24830	8.38495	0.60464	6.31412	75.96976	41.59690	27.71282	9.02735	9.94344	8.92418	10.20787	7.96382	47.32693	1071.76660	1.00000	71.15825
50.80019	8.52889	7.03642	8.35260	0.70707	7.72133	7.20769	49.97543	14.66622	8.16122	7.58588	10.96191	6.85074	8.90030	43.54594	1068.24258	1.00000	66.21011
39.32288	7.69187	7.76849	8.30820	0.70158	9.24368	-76.72803	64.09372	48.97145	10.17367	6.67412	8.71183	9.22149	7.59843	43.46318	1156.07825	0.00000	68.89749
35.82756	8.51621	8.43311	7.93507	0.48820	8.44324	137.95378	52.94689	6.00172	6.61776	7.54679	8.62132	6.39746	8.54798	50.24086	1120.37039	1.00000	71.12242
45.99194	9.22331	7.29973	3.84082	0.09104	8.26668	29.41824	52.11229	23.23652	9.52014	7.37009	10.25586	11.33137	6.72083	39.79719	1096.31512	0.00000	63.42562
-30.60106	8.43845	7.76079	7.97591	0.55756	9.17216	-71.19901	62.07906	6.20379	9.64557	9.72149	9.36369	6.88327	7.80647	47.28060	1064.58784	1.00000	77.63914
38.96372	8.08256	7.49442	9.70415	2.11121	6.27294	-76.99081	54.02756	0.74476	10.28544	10.65989	9.97973	8.48722	7.43918	41.75987	1061.09402	1.00000	68.62976
16.455	7.00784	9.56604	9.54295	1.65931	7.95735	120.5875	36.46715	9.72587	8.45788	10.40540	11.92197	8.62435	6.18770	75.44731	1093.27273	1.00000	59.91386
40.65538	10.02672	8.04912	7.07277	0.29103	7.73787	-74.38987	72.62449	10.48006	6.53482	7.58354	9.86387	8.05103	6.73157	54.80744	1158.30860	1.00000	77.83595
6.46346	7.17647	7.56101	10.22799		9.12651	-2.31938	37.69156	20.24024	12.12405	10.65933	8.87861	8.14931	8.86901	43.23007	1133.49557	1.00000	68.54716
34.09668	6.84527	8.16693	6.88079	0.20289	10.78027	-117.71978	72.52477	13.37139	8.43198	9.38168	6.19299	7.65687	8.31039	58.94525	1124.55953	0.00000	74.72857
34.56861	9.50514	8.97516	6.29665	0.13492	10.26497	105.89333	65.11283	25.69369	8.19811	6.89313	10.28762	8.35497	6.79138	53.57077	1112.93274	0.00000	67.14899
53.77166	11.33288	6.45707	4.89880	0.28085	8.48330	38.12408	67.42858	22.96795	2.16297	3.19228	8.00295	4.02349	8.69839	84.93828	1142.92315	1.00000	75.24285
16.68911	6.03110	6.76002	10.35430	3.73512	8.64805	98.50893	59.67325	0.07694	11.27288	7.20791	7.72028	10.40783	8.70488	50.41395	1173.50289	1.00000	81.09709
-1.9487	5.57519	8.15904	6.07529	0.14628	8.39672	30.4347	27.48986	5.41761	9.01233	9.72251	6.31970	6.34205	8.75278	39.25461	1109.39413	1.00000	70.17202
34.61667	10.73096	8.84662	7.91253	0.50057	9.30045	135.6	41.59106	5.17994	9.44843	6.21961	8.75705	8.46342	8.10657	37.20900	1100.97759	0.00000	72.87418
26.68451	8.39213	10.00580	8.84231	0.93698	8.43509	-80.66756	66.35315	-2.47679	9.60932	11.26039	9.48356	8.48837	8.42619	34.91802	1101.18597	1.00000	78.01982
-34.64966	7.03698	6.94551	10.88333	6.33619	8.97816	-58.38341	58.05307	14.58803	11.04683	9.78666	11.51690	8.60206	7.04338	54.91317	1120.30199	1.00000	79.98247
33.3213	9.28805	8.39691	6.75919	0.32208	6.92115	130.94098	41.48830	16.97033	7.25025	10.01307	6.96304	10.64041	8.63003	54.53038	1081.68948	1.00000	62.01717
18.42745	8.24380	9.45963	6.41066	0.24146	7.12582	-67.15407	34.79647	15.21602	6.16983	9.16677	6.58367	6.91601	7.02298	41.37596	1162.94007	0.00000	65.71206
43.54072	8.78927	7.91938	6.69853	0.28237	7.51676	-116.56346	57.11144	3.18903	6.51898	7.44093	7.76049	7.95258	8.06055	60.76481	1077.02787	1.00000	77.78399
51.44889	10.76297	9.52995	5.17906	0.25918	6.65360	5.51978	60.40976	-2.82638	6.77391	9.44436	7.64265	10.67458	8.08383	59.64900	1132.03601	1.00000	72.80269
23.29549	8.18441	8.75654	6.21147	0.22823	7.90263	113.82465	51.66561	6.33563	8.95183	9.45638	5.39669	6.61239	8.62873	39.74914	1196.59910	0.00000	80.29585
41.55815	7.13296	9.06196	8.12107	0.54845	7.70199	-73.0515	40.04240	6.04392	9.97335	10.15807	6.56286	9.85918	8.16352	63.89083	1056.10419	1.00000	74.40220
44.89784	9.91636	8.39502	5.21779	0.20796	7.45266	8.86374	60.19890	8.11674	11.31632	4.99913	9.63630	9.74309	7.77975	78.64082	1154.51973	0.00000	83.17117
51.78967	5.24079	9.03968	9.46795	1.69066	8.60088	1.15597	47.99761	16.90232	5.51741	11.67528	8.61830	9.63279	8.46405	40.44477	1116.12545	0.00000	75.59484
15.73628	6.13780	7.58850	4.15383	0.11873	9.96160	75.96976	44.29231	8.71959	9.78674	7.96148	5.93558	5.41145	7.64078	63.44334	1163.52578	0.00000	62.58611
39.09112	7.94449	7.18158	8.00379	0.52803	8.16624	-94.41551	50.42550	24.96794	7.68480	10.24557	8.64582	9.45578	10.42907	52.13918	1155.47965	1.00000	62.83785
-0.35817	4.85782	8.22490	7.29610	0.24941	8.33121	42.54536	73.54250	14.04958	6.44685	10.42388	8.19385	8.25909	8.28369	61.65582	1066.64725	0.00000	62.02472
8.88988	9.03930	7.69737	8.37889	0.72293	7.40698	-79.62603	49.12960	1.17922		8.41762	10.41464	8.30500	8.15821	66.91888	1119.81532	1.00000	78.30208
53.77166	11.04017	7.03350	5.32952	0.22147	8.88955	38.12408	50.61274	-11.34427	5.29440	6.46378	8.90131	7.76021	5.97262	52.07129	1129.05486	1.00000	79.39244
25.95533	7.12079	8.96327	12.25118	24.31028	6.15466	68.88871	49.88616	22.93785	9.44371	8.58227	6.55384	9.57137	8.26050	67.45591	1078.90535	0.00000	71.07321
33.44872	9.34321	8.64512	6.12792	0.16851	8.69538	-86.78777	27.59471	8.12327	7.60649	7.15411	8.82253	6.82604	8.39312	40.52338	1125.38635	1.00000	75.98105
14.62578	10.45665	7.31792	7.16217	0.27092	7.54038	121.12251	57.31246	29.50008	9.91028	6.91496	8.38928	10.32975	6.46962	26.35936	1175.02372	0.00000	77.13597
8.35122	5.23158	7.55468	11.25138	9.06029	7.20616	-62.64102	51.53770	23.43713	15.10273	9.37466	8.36428	9.47704	7.11813	63.84095	1070.74462	1.00000	81.81894
-27.76952	9.00763	8.77105	9.52479	1.76065	8.16997	30.79165	43.96435	17.17474	11.58368	10.27474	6.18065	7.96067	8.58041	48.00262	1147.47350	1.00000	67.65255
36.46917	6.28091	7.91078	12.38197	27.64248	9.46829	10.78222	75.80418	1.63417	13.73352	7.37684	9.89033	9.28465	8.62943	63.42384	1064.11579	1.00000	64.75998
34.95303	8.25075	7.21783	10.51843	4.46331	7.47173	-120.43572	35.10850	28.81000	8.22907	7.56149	13.70771	5.54379	6.97376	43.11488	1132.61948	1.00000	86.34831
35.25064	7.55208	8.62373	8.02445	0.52478	7.06208	-91.73625	52.92836	30.63602	5.49206	10.21347	8.42004	10.31158	7.76251	66.26592	1175.92207	0.00000	65.05344
43.62558	5.61657	8.56528	9.19859	1.24435	8.46634	13.39954	37.31455	24.44224	9.44200	9.31196	10.14721	10.19758	9.34578	66.26261	1091.81475	1.00000	68.43502
40.94065	4.82383	9.19023	10.81974	5.96871	7.98233	-73.99681	73.73768	15.99353	11.27640	6.23002	7.59989	10.71257	7.04111	23.75836	1057.31358	1.00000	72.28348
14.14989	8.70071	8.56611	7.03964	0.30532	8.94491	121.3152	47.34388	19.45887	6.78963	4.40235	10.16042	3.52019	7.95432	50.38126	1077.21352	1.00000	78.18106
37.31309	9.23617	7.35323	8.70539	0.80525	7.18366	40.74357	79.58590	21.47652	7.15379	10.12513	8.91665	7.90617	9.76349	29.34074	1155.72271	1.00000	68.86687
34.86472	8.67770	7.66772	3.98273	0.19699	7.54596	117.55417	59.69489	21.16864	8.01084	6.17979	6.70070	8.13651	7.92769	56.86561	1164.48935	1.00000	68.12584
6.9909	9.75690	9.06649	6.48690	0.23545	9.01281	79.883	47.89898	-2.50623	6.57777	7.03161	9.39498	8.18779	9.77669	63.06204	1193.93173	1.00000	71.48375
-54.8	5.30411	9.14976	8.89125	1.01802	7.58964	-68.3	49.41296	24.27769	5.33256	12.24363	9.45230	8.79772	8.71801	62.96466	1076.82817	0.00000	69.42017
55.38752	6.12322	9.32859	9.50404	1.52887	8.57575	36.73307	62.68122	30.82679	6.19027	6.89478	10.35837	10.01709	7.50756	29.56939	1154.68581	1.00000	65.28268
47.76232	9.14154	8.81776	3.16102	0.23734	8.74946	-122.2054	71.31572	12.27670	6.05259	7.07730	5.88434	2.11815	7.02079	57.39307	1117.76126	0.00000	74.52154
39.71734	4.34825	8.12833	10.08055	2.85324	7.40425	-74.96933	51.81481	26.80200	10.78195	8.52214	10.97865	10.81323	6.97230	31.44061	1087.54800	1.00000	81.85860
18.65297	10.86774	7.29180	7.90036	0.50243	9.03371	-72.09391	58.23603	4.72607	4.73177	4.77491	12.43648	4.35664	6.86175	46.06747	1091.95709	1.00000	65.75398
53.38333	7.73831	9.81051	5.50798	0.18976	8.62612	-0.76667	57.50426	10.45748	7.21983	7.43363	5.31829	5.07513	5.37198	39.54413	1054.11810	0.00000	73.39216
52.61131	7.73059	8.38845	4.08684	0.22283	7.37427	13.31783	52.36503	23.05325	7.39725	9.96953	7.76653	5.76411	9.33280	51.84233	1109.04457	0.00000	73.94024
-3.20333	8.70154	7.34955	6.53595	0.25985	8.04867	-52.20639	52.27278	1.73849	10.71447	6.13142	10.02953	7.76802	6.41488	70.40320	1071.95632	0.00000	70.00887
-28.44917	8.64406	7.30149	3.26047	0.17102	10.24274	-52.2	43.50918	31.04758	10.18602	6.41400	3.50900	3.63692	10.05492	62.47103	1094.31890	0.00000	71.96562
53.77166	8.22676	9.29402	8.56826	0.72872	6.48333	38.12408	58.66961	8.80251	7.51885	8.78529	8.31649	9.75079	8.12414	51.71257	1146.67781	1.00000	76.79652
46.7055	5.85143	8.60482	9.69901	2.05145	9.23308	38.2739	56.34815	10.04117	9.18856	9.38832	9.99941	8.99728	8.55854	48.65420	1153.77182	0.00000	66.37595
0.76755	6.61467	7.73251	6.24047	0.20837	8.06297	24.43973	39.23962	-1.45053	8.00386	10.10800	6.77208	7.27016	9.31190	47.87255	1135.05867	0.00000	65.70057
-26.22861	8.42556	8.59016	6.40674	0.22913	7.63752	-52.67056	42.17667	26.29608	8.86106	10.21033	9.57402	9.88915	7.97127	65.39077	1188.21713	0.00000	72.93876
20.14298	8.60999	8.59636	7.73600	0.40816	9.88526	-77.43532	32.98909	20.32693	6.03058	5.63957	9.63100	5.47360	7.85159	50.35595	1140.00338	1.00000	71.38407
-54.8	8.33491	7.59005	8.04580	0.50868	11.12303	-68.3	57.86028	12.62047	7.26896	8.12353	8.36976	6.55207	7.37819	37.51557	1114.78116	1.00000	88.09347
41.6764	7.36705	8.50654	8.01294	0.53953	7.73231	-91.58045	66.33840	24.67040	8.37491	11.17992	10.08411	9.80538	8.71292	51.87415	1193.48850	1.00000	72.93156
10.98778	5.17125	9.25446	6.64158	0.31418	8.32369	-74.95472	73.81381	9.67486	8.00605	10.32444	7.21060	6.55473	8.40194	48.66840	1129.58769	0.00000	77.05103
51.35084	5.26887	8.80004	6.71564	0.21421	9.23144	-1.99421	47.70486	2.05909	8.20470	8.69762	5.78846	5.91115	6.60440	60.32176	1135.66095	0.00000	80.62783
37.56667	5.68827	11.10456	9.05438	1.13325	7.99371	140.11667	59.25563	14.32414	4.89320	10.73861	7.85555	7.96614	8.29629	52.14407	1094.66019	0.00000	63.06533
36.20829	7.34648	9.09255	9.65977	2.10874	9.63752	-115.98391	50.95284	22.88467	7.26092	6.25657	8.65873	10.08118	9.63522	49.01730	1195.27939	0.00000	76.11587
14.37395	7.45253	9.28428	9.29704	1.35716	9.11245	100.48528	74.96540	-9.46245	11.52758	10.73763	8.69022	9.12450	7.71267	48.90458	1187.86296	1.00000	90.71659
40.72371	8.94544	7.13022	8.99414	1.05432	8.32553	-73.95097	50.94728	10.53005	7.03446	5.10172	13.32155	4.36765	8.30761	49.75275	1067.53668	1.00000	73.33591
52.59319	4.11595	8.12163	6.34426	0.17373	8.32558	13.32127	52.61274	10.57573	7.29940	10.74652	7.29534		10.26974	45.54000	1184.02554	0.00000	68.84633
51.35084	5.34649	8.78613	9.22170	1.29106	7.53211	-1.99421	70.00650	1.98255	8.73342	8.17720	9.34005	10.93155	7.78513	54.42733	1055.53670	1.00000	69.03828
16.0438	9.05066	8.42314	5.89359	0.25014	9.46902	120.4861	26.94099	33.80130	5.99615	3.48568	10.05946	5.56999	6.22853	36.14592	1056.04640	1.00000	60.82978
6.45407	8.77382	7.92090	7.49669	0.37816	8.46981	3.39467	57.77654	10.87023	7.92209	7.12844	9.92469	5.73883	9.11287	61.13202	1057.12791	1.00000	78.11278
